time,plg_id,min,avg,max
2018-03-18,41010,1.0,5.0,9.0
2018-03-22,41010,1.0,5.0,9.0
2018-03-26,41010,1.0,5.0,9.0
2018-03-30,41010,1.0,5.0,9.0
2018-04-03,41010,1.0,6.0,9.0
2018-04-07,41010,1.0,5.0,9.0
2018-04-11,41010,1.0,5.0,9.0
2018-04-15,41010,1.0,5.0,9.0
2018-04-19,41010,1.0,5.0,9.0
2018-04-23,41010,1.0,5.0,9.0
2018-04-27,41010,1.0,5.0,9.0
2018-05-01,41010,1.0,5.0,9.0
2018-05-05,41010,1.0,5.0,9.0
2018-05-09,41010,1.0,5.0,9.0
2018-05-13,41010,1.0,5.0,9.0
2018-05-17,41010,1.0,5.0,9.0
2018-05-21,41010,1.0,5.0,9.0
2018-05-25,41010,1.0,5.0,9.0
2018-05-29,41010,1.0,5.0,9.0
2018-06-02,41010,1.0,4.0,9.0
2018-06-06,41010,1.0,4.0,9.0
2018-06-10,41010,1.0,4.0,9.0
2018-06-14,41010,1.0,3.0,9.0
2018-06-18,41010,1.0,4.0,9.0
2018-06-22,41010,1.0,4.0,9.0
2018-06-26,41010,1.0,4.0,9.0
2018-06-30,41010,1.0,5.0,9.0
2018-07-04,41010,1.0,3.0,9.0
2018-07-08,41010,1.0,3.0,9.0
2018-07-12,41010,1.0,3.0,9.0
2018-07-16,41010,1.0,3.0,9.0
2018-07-20,41010,1.0,3.0,9.0
2018-07-24,41010,1.0,3.0,9.0
2018-07-28,41010,1.0,4.0,9.0
2018-08-01,41010,1.0,3.0,9.0
2018-08-05,41010,1.0,3.0,9.0
2018-08-09,41010,1.0,4.0,9.0
2018-08-13,41010,1.0,4.0,9.0
2018-08-17,41010,1.0,4.0,9.0
2018-08-21,41010,1.0,5.0,9.0
2018-08-25,41010,1.0,5.0,9.0
2018-08-29,41010,1.0,5.0,9.0
2018-09-02,41010,1.0,6.0,9.0
2018-09-06,41010,1.0,6.0,9.0
2018-09-10,41010,1.0,6.0,9.0
2018-09-14,41010,1.0,6.0,9.0
2018-09-18,41010,1.0,5.0,9.0
2018-09-22,41010,1.0,4.0,9.0
2018-09-26,41010,1.0,4.0,9.0
2018-09-30,41010,1.0,4.0,9.0
2018-10-04,41010,1.0,6.0,9.0
2018-10-08,41010,1.0,6.0,9.0
2018-10-12,41010,1.0,5.0,9.0
2018-10-16,41010,1.0,4.0,9.0
2018-10-20,41010,1.0,4.0,9.0
2018-10-24,41010,1.0,4.0,9.0
2018-10-28,41010,1.0,3.0,9.0
2018-11-01,41010,1.0,5.0,9.0
2018-11-05,41010,1.0,4.0,9.0
2018-11-09,41010,1.0,4.0,9.0
2018-11-13,41010,1.0,4.0,9.0
2018-11-17,41010,1.0,4.0,9.0
2018-11-21,41010,1.0,5.0,9.0
2018-11-25,41010,1.0,5.0,9.0
2018-11-29,41010,1.0,5.0,9.0
2018-12-03,41010,1.0,5.0,9.0
2018-12-07,41010,1.0,5.0,9.0
2018-12-11,41010,1.0,5.0,9.0
2018-12-15,41010,1.0,5.0,9.0
2018-12-19,41010,1.0,4.0,9.0
2018-12-23,41010,1.0,4.0,9.0
2018-12-27,41010,1.0,4.0,9.0
2018-12-31,41010,1.0,4.0,9.0
2019-01-01,41060,1.0,6.0,9.0
2019-01-05,41060,1.0,6.0,9.0
2019-01-09,41060,1.0,6.0,9.0
2019-01-13,41060,1.0,7.0,9.0
2019-01-17,41060,1.0,6.0,9.0
2019-01-21,41060,1.0,7.0,9.0
2019-01-25,41060,1.0,6.0,9.0
2019-01-29,41060,1.0,5.0,9.0
2019-02-02,41060,1.0,5.0,9.0
2019-02-06,41060,1.0,4.0,9.0
2019-02-10,41060,1.0,6.0,9.0
2019-02-14,41060,1.0,6.0,9.0
2019-02-18,41060,2.0,6.0,9.0
2019-02-22,41060,2.0,7.0,9.0
2019-02-26,41060,1.0,7.0,9.0
2019-03-02,41060,1.0,6.0,9.0
2019-03-06,41060,1.0,5.0,9.0
2019-03-10,41060,1.0,4.0,8.0
2019-03-14,41060,1.0,6.0,9.0
2019-03-18,41060,1.0,5.0,9.0
2019-03-22,41060,1.0,6.0,9.0
2019-03-26,41060,1.0,6.0,9.0
2019-03-30,41060,1.0,5.0,9.0
2019-04-03,41060,1.0,6.0,9.0
2019-04-07,41060,3.0,7.0,9.0
2019-04-11,41060,2.0,6.0,9.0
2019-04-15,41060,2.0,6.0,9.0
2019-04-19,41060,1.0,4.0,9.0
2019-04-23,41060,1.0,5.0,9.0
2019-04-27,41060,1.0,6.0,9.0
2019-05-01,41060,2.0,5.0,9.0
2019-05-05,41060,1.0,5.0,9.0
2019-05-09,41060,1.0,4.0,9.0
2019-05-13,41060,1.0,4.0,9.0
2019-05-17,41060,1.0,4.0,9.0
2019-05-21,41060,1.0,4.0,9.0
2019-05-25,41060,1.0,5.0,9.0
2019-05-29,41060,1.0,5.0,9.0
2019-06-02,41060,1.0,6.0,9.0
2019-06-06,41060,1.0,5.0,9.0
2019-06-10,41060,3.0,6.0,9.0
2019-06-14,41060,1.0,4.0,9.0
2019-06-18,41060,1.0,5.0,9.0
2019-06-22,41060,1.0,5.0,9.0
2019-06-26,41060,1.0,5.0,8.0
2019-06-30,41060,1.0,6.0,9.0
2019-07-04,41060,1.0,5.0,9.0
2019-07-08,41060,1.0,6.0,9.0
2019-07-12,41060,1.0,6.0,9.0
2019-07-16,41060,1.0,5.0,9.0
2019-07-20,41060,1.0,5.0,9.0
2019-07-24,41060,1.0,4.0,9.0
2019-07-28,41060,1.0,4.0,9.0
2019-08-01,41060,1.0,5.0,9.0
2019-08-05,41060,1.0,6.0,9.0
2019-08-09,41060,1.0,6.0,9.0
2019-08-13,41060,1.0,6.0,9.0
2019-08-17,41060,1.0,5.0,9.0
2018-01-01,41060,1.0,6.0,9.0
2018-01-05,41060,1.0,6.0,9.0
2018-01-09,41060,1.0,6.0,9.0
2018-01-13,41060,1.0,5.0,9.0
2018-01-17,41060,1.0,5.0,9.0
2018-01-21,41060,1.0,6.0,9.0
2018-01-25,41060,1.0,5.0,9.0
2018-01-29,41060,1.0,6.0,9.0
2018-02-02,41060,1.0,6.0,9.0
2018-02-06,41060,1.0,5.0,9.0
2018-02-10,41060,1.0,5.0,9.0
2018-02-14,41060,1.0,4.0,9.0
2018-02-18,41060,1.0,4.0,9.0
2018-02-22,41060,1.0,5.0,9.0
2018-02-26,41060,1.0,5.0,9.0
2018-03-02,41060,1.0,5.0,9.0
2018-03-06,41060,1.0,6.0,9.0
2018-03-10,41060,1.0,7.0,9.0
2018-03-14,41060,1.0,6.0,9.0
2018-03-18,41060,1.0,5.0,9.0
2018-03-22,41060,1.0,5.0,9.0
2018-03-26,41060,1.0,5.0,9.0
2018-03-30,41060,1.0,4.0,9.0
2018-04-03,41060,1.0,5.0,9.0
2018-04-07,41060,2.0,5.0,9.0
2018-04-11,41060,1.0,5.0,9.0
2018-04-15,41060,2.0,5.0,8.0
2018-04-19,41060,1.0,4.0,9.0
2018-04-23,41060,1.0,5.0,9.0
2018-04-27,41060,1.0,5.0,9.0
2018-05-01,41060,2.0,5.0,9.0
2018-05-05,41060,2.0,5.0,9.0
2018-05-09,41060,1.0,5.0,9.0
2018-05-13,41060,1.0,4.0,8.0
2018-05-17,41060,1.0,5.0,9.0
2018-05-21,41060,1.0,5.0,9.0
2018-05-25,41060,1.0,5.0,9.0
2018-05-29,41060,1.0,4.0,9.0
2018-06-02,41060,1.0,3.0,8.0
2018-06-06,41060,1.0,3.0,9.0
2018-06-10,41060,1.0,2.0,9.0
2018-06-14,41060,1.0,4.0,9.0
2018-06-18,41060,1.0,5.0,9.0
2018-06-22,41060,1.0,5.0,9.0
2018-06-26,41060,1.0,5.0,9.0
2018-06-30,41060,1.0,4.0,9.0
2018-07-04,41060,1.0,4.0,9.0
2018-07-08,41060,1.0,4.0,9.0
2018-07-12,41060,1.0,5.0,9.0
2018-07-16,41060,1.0,4.0,9.0
2018-07-20,41060,1.0,5.0,8.0
2018-07-24,41060,1.0,5.0,9.0
2018-07-28,41060,1.0,5.0,9.0
2018-08-01,41060,1.0,5.0,9.0
2018-08-05,41060,1.0,5.0,9.0
2018-08-09,41060,1.0,4.0,9.0
2018-08-13,41060,1.0,3.0,7.0
2018-08-17,41060,1.0,4.0,9.0
2018-08-21,41060,1.0,4.0,9.0
2018-08-25,41060,1.0,5.0,9.0
2018-08-29,41060,1.0,5.0,9.0
2018-09-02,41060,1.0,6.0,9.0
2018-09-06,41060,1.0,6.0,9.0
2018-09-10,41060,2.0,6.0,9.0
2018-09-14,41060,1.0,5.0,9.0
2018-09-18,41060,4.0,6.0,9.0
2018-09-22,41060,1.0,5.0,9.0
2018-09-26,41060,1.0,5.0,7.0
2018-09-30,41060,1.0,5.0,9.0
2018-10-04,41060,1.0,5.0,9.0
2018-10-08,41060,1.0,6.0,9.0
2018-10-12,41060,1.0,6.0,9.0
2018-10-16,41060,1.0,5.0,9.0
2018-10-20,41060,1.0,4.0,8.0
2018-10-24,41060,1.0,4.0,8.0
2018-10-28,41060,1.0,4.0,9.0
2018-11-01,41060,1.0,5.0,8.0
2018-11-05,41060,3.0,6.0,9.0
2018-11-09,41060,1.0,6.0,9.0
2018-11-13,41060,1.0,6.0,9.0
2018-11-17,41060,1.0,6.0,9.0
2018-11-21,41060,1.0,6.0,9.0
2018-11-25,41060,1.0,6.0,9.0
2018-11-29,41060,1.0,6.0,9.0
2018-12-03,41060,1.0,5.0,9.0
2018-12-07,41060,1.0,6.0,9.0
2018-12-11,41060,1.0,7.0,9.0
2018-12-15,41060,1.0,4.0,8.0
2018-12-19,41060,1.0,5.0,9.0
2018-12-23,41060,1.0,6.0,9.0
2018-12-27,41060,2.0,6.0,9.0
2018-12-31,41060,2.0,7.0,9.0
2019-01-01,41140,1.0,2.0,9.0
2019-01-05,41140,1.0,3.0,9.0
2019-01-09,41140,1.0,3.0,9.0
2019-01-13,41140,1.0,3.0,9.0
2019-01-17,41140,1.0,3.0,9.0
2019-01-21,41140,1.0,3.0,9.0
2019-01-25,41140,1.0,3.0,9.0
2019-01-29,41140,1.0,3.0,9.0
2019-02-02,41140,1.0,4.0,9.0
2019-02-06,41140,1.0,4.0,9.0
2019-02-10,41140,1.0,4.0,9.0
2019-02-14,41140,1.0,4.0,9.0
2019-02-18,41140,1.0,3.0,9.0
2019-02-22,41140,1.0,3.0,9.0
2019-02-26,41140,1.0,3.0,9.0
2019-03-02,41140,1.0,4.0,9.0
2019-03-06,41140,1.0,4.0,9.0
2019-03-10,41140,1.0,5.0,9.0
2019-03-14,41140,1.0,5.0,9.0
2019-03-18,41140,1.0,5.0,9.0
2019-03-22,41140,1.0,4.0,9.0
2019-03-26,41140,1.0,4.0,9.0
2019-03-30,41140,1.0,4.0,9.0
2019-04-03,41140,1.0,5.0,9.0
2019-04-07,41140,1.0,5.0,9.0
2019-04-11,41140,1.0,5.0,9.0
2019-04-15,41140,1.0,5.0,9.0
2019-04-19,41140,1.0,5.0,9.0
2019-04-23,41140,1.0,5.0,9.0
2019-04-27,41140,1.0,5.0,9.0
2019-05-01,41140,1.0,5.0,9.0
2019-05-05,41140,1.0,5.0,9.0
2019-05-09,41140,1.0,4.0,9.0
2019-05-13,41140,1.0,4.0,9.0
2019-05-17,41140,1.0,4.0,9.0
2019-05-21,41140,1.0,4.0,9.0
2019-05-25,41140,1.0,4.0,9.0
2019-05-29,41140,1.0,5.0,9.0
2019-06-02,41140,1.0,5.0,9.0
2019-06-06,41140,1.0,4.0,9.0
2019-06-10,41140,1.0,6.0,9.0
2019-06-14,41140,1.0,5.0,9.0
2019-06-18,41140,1.0,6.0,9.0
2019-06-22,41140,1.0,6.0,9.0
2019-06-26,41140,1.0,6.0,9.0
2019-06-30,41140,1.0,7.0,9.0
2019-07-04,41140,1.0,5.0,9.0
2019-07-08,41140,1.0,5.0,9.0
2019-07-12,41140,1.0,6.0,9.0
2019-07-16,41140,1.0,7.0,9.0
2019-07-20,41140,1.0,7.0,9.0
2019-07-24,41140,1.0,7.0,9.0
2019-07-28,41140,1.0,7.0,9.0
2019-08-01,41140,1.0,6.0,9.0
2019-08-05,41140,1.0,5.0,9.0
2019-08-09,41140,1.0,5.0,9.0
2019-08-13,41140,1.0,5.0,9.0
2019-08-17,41140,1.0,5.0,9.0
2018-01-01,41140,1.0,3.0,9.0
2018-01-05,41140,1.0,3.0,9.0
2018-01-09,41140,1.0,3.0,9.0
2018-01-13,41140,1.0,3.0,9.0
2018-01-17,41140,1.0,3.0,9.0
2018-01-21,41140,1.0,3.0,9.0
2018-01-25,41140,1.0,3.0,9.0
2018-01-29,41140,1.0,3.0,9.0
2018-02-02,41140,1.0,4.0,9.0
2018-02-06,41140,1.0,3.0,9.0
2018-02-10,41140,1.0,4.0,9.0
2018-02-14,41140,1.0,4.0,9.0
2018-02-18,41140,1.0,4.0,9.0
2018-02-22,41140,1.0,3.0,9.0
2018-02-26,41140,1.0,3.0,9.0
2018-03-02,41140,1.0,4.0,9.0
2018-03-06,41140,1.0,4.0,9.0
2018-03-10,41140,1.0,4.0,9.0
2018-03-14,41140,1.0,4.0,9.0
2018-03-18,41140,1.0,4.0,9.0
2018-03-22,41140,1.0,4.0,9.0
2018-03-26,41140,1.0,3.0,9.0
2018-03-30,41140,1.0,3.0,9.0
2018-04-03,41140,1.0,4.0,9.0
2018-04-07,41140,1.0,4.0,9.0
2018-04-11,41140,1.0,4.0,9.0
2018-04-15,41140,1.0,4.0,9.0
2018-04-19,41140,1.0,4.0,9.0
2018-04-23,41140,1.0,3.0,9.0
2018-04-27,41140,1.0,3.0,9.0
2018-05-01,41140,1.0,4.0,9.0
2018-05-05,41140,1.0,4.0,9.0
2018-05-09,41140,1.0,4.0,9.0
2018-05-13,41140,1.0,4.0,9.0
2018-05-17,41140,1.0,5.0,9.0
2018-05-21,41140,1.0,5.0,9.0
2018-05-25,41140,1.0,5.0,9.0
2018-05-29,41140,1.0,5.0,9.0
2018-06-02,41140,1.0,3.0,9.0
2018-06-06,41140,1.0,3.0,9.0
2018-06-10,41140,1.0,3.0,9.0
2018-06-14,41140,1.0,4.0,9.0
2018-06-18,41140,1.0,4.0,9.0
2018-06-22,41140,1.0,5.0,9.0
2018-06-26,41140,1.0,5.0,9.0
2018-06-30,41140,1.0,5.0,9.0
2018-07-04,41140,1.0,3.0,9.0
2018-07-08,41140,1.0,3.0,9.0
2018-07-12,41140,1.0,4.0,9.0
2018-07-16,41140,1.0,4.0,9.0
2018-07-20,41140,1.0,5.0,9.0
2018-07-24,41140,1.0,5.0,9.0
2018-07-28,41140,1.0,6.0,9.0
2018-08-01,41140,1.0,3.0,9.0
2018-08-05,41140,1.0,4.0,9.0
2018-08-09,41140,1.0,5.0,9.0
2018-08-13,41140,1.0,5.0,9.0
2018-08-17,41140,1.0,5.0,9.0
2018-08-21,41140,1.0,5.0,9.0
2018-08-25,41140,1.0,5.0,9.0
2018-08-29,41140,1.0,5.0,9.0
2018-09-02,41140,1.0,4.0,9.0
2018-09-06,41140,1.0,4.0,9.0
2018-09-10,41140,1.0,4.0,9.0
2018-09-14,41140,1.0,4.0,9.0
2018-09-18,41140,1.0,4.0,9.0
2018-09-22,41140,1.0,3.0,9.0
2018-09-26,41140,1.0,3.0,9.0
2018-09-30,41140,1.0,3.0,9.0
2018-10-04,41140,1.0,5.0,9.0
2018-10-08,41140,1.0,4.0,9.0
2018-10-12,41140,1.0,3.0,9.0
2018-10-16,41140,1.0,2.0,9.0
2018-10-20,41140,1.0,2.0,9.0
2018-10-24,41140,1.0,1.0,9.0
2018-10-28,41140,1.0,1.0,9.0
2018-11-01,41140,1.0,3.0,9.0
2018-11-05,41140,1.0,2.0,9.0
2018-11-09,41140,1.0,2.0,9.0
2018-11-13,41140,1.0,1.0,9.0
2018-11-17,41140,1.0,1.0,9.0
2018-11-21,41140,1.0,1.0,9.0
2018-11-25,41140,1.0,1.0,9.0
2018-11-29,41140,1.0,1.0,9.0
2018-12-03,41140,1.0,2.0,9.0
2018-12-07,41140,1.0,2.0,9.0
2018-12-11,41140,1.0,2.0,9.0
2018-12-15,41140,1.0,2.0,9.0
2018-12-19,41140,1.0,2.0,9.0
2018-12-23,41140,1.0,2.0,9.0
2018-12-27,41140,1.0,2.0,9.0
2018-12-31,41140,1.0,2.0,9.0
2019-01-01,41190,1.0,5.0,9.0
2019-01-05,41190,1.0,5.0,9.0
2019-01-09,41190,1.0,5.0,9.0
2019-01-13,41190,1.0,4.0,9.0
2019-01-17,41190,1.0,4.0,9.0
2019-01-21,41190,1.0,4.0,9.0
2019-01-25,41190,1.0,4.0,9.0
2019-01-29,41190,1.0,4.0,9.0
2019-02-02,41190,1.0,5.0,9.0
2019-02-06,41190,1.0,5.0,9.0
2019-02-10,41190,1.0,5.0,9.0
2019-02-14,41190,1.0,5.0,9.0
2019-02-18,41190,1.0,5.0,9.0
2019-02-22,41190,1.0,5.0,9.0
2019-02-26,41190,1.0,5.0,9.0
2019-03-02,41190,1.0,6.0,9.0
2019-03-06,41190,1.0,6.0,9.0
2019-03-10,41190,1.0,6.0,9.0
2019-03-14,41190,1.0,6.0,9.0
2019-03-18,41190,1.0,6.0,9.0
2019-03-22,41190,1.0,5.0,9.0
2019-03-26,41190,1.0,5.0,9.0
2019-03-30,41190,1.0,6.0,9.0
2019-04-03,41190,1.0,6.0,9.0
2019-04-07,41190,1.0,6.0,9.0
2019-04-11,41190,1.0,6.0,9.0
2019-04-15,41190,1.0,6.0,9.0
2019-04-19,41190,1.0,7.0,9.0
2019-04-23,41190,1.0,6.0,9.0
2019-04-27,41190,1.0,5.0,9.0
2019-05-01,41190,1.0,5.0,9.0
2019-05-05,41190,1.0,5.0,9.0
2019-05-09,41190,1.0,5.0,9.0
2019-05-13,41190,1.0,5.0,9.0
2019-05-17,41190,1.0,5.0,9.0
2019-05-21,41190,1.0,5.0,9.0
2019-05-25,41190,1.0,6.0,9.0
2019-05-29,41190,1.0,6.0,9.0
2019-06-02,41190,1.0,5.0,9.0
2019-06-06,41190,1.0,5.0,9.0
2019-06-10,41190,1.0,6.0,9.0
2019-06-14,41190,1.0,5.0,9.0
2019-06-18,41190,1.0,6.0,9.0
2019-06-22,41190,1.0,6.0,9.0
2019-06-26,41190,1.0,6.0,9.0
2019-06-30,41190,1.0,7.0,9.0
2019-07-04,41190,1.0,5.0,9.0
2019-07-08,41190,1.0,5.0,9.0
2019-07-12,41190,1.0,6.0,9.0
2019-07-16,41190,1.0,6.0,9.0
2019-07-20,41190,1.0,7.0,9.0
2019-07-24,41190,1.0,7.0,9.0
2019-07-28,41190,1.0,7.0,9.0
2019-08-01,41190,1.0,6.0,9.0
2019-08-05,41190,1.0,6.0,9.0
2019-08-09,41190,1.0,5.0,9.0
2019-08-13,41190,1.0,6.0,9.0
2019-08-17,41190,1.0,5.0,9.0
2018-01-01,41190,1.0,4.0,9.0
2018-01-05,41190,1.0,4.0,9.0
2018-01-09,41190,1.0,4.0,9.0
2018-01-13,41190,1.0,4.0,9.0
2018-01-17,41190,1.0,4.0,9.0
2018-01-21,41190,1.0,4.0,9.0
2018-01-25,41190,1.0,3.0,9.0
2018-01-29,41190,1.0,3.0,9.0
2018-02-02,41190,1.0,4.0,9.0
2018-02-06,41190,1.0,4.0,9.0
2018-02-10,41190,1.0,4.0,9.0
2018-02-14,41190,1.0,5.0,9.0
2018-02-18,41190,1.0,4.0,9.0
2018-02-22,41190,1.0,4.0,9.0
2018-02-26,41190,1.0,3.0,9.0
2018-03-02,41190,1.0,4.0,9.0
2018-03-06,41190,1.0,4.0,9.0
2018-03-10,41190,1.0,4.0,9.0
2018-03-14,41190,1.0,4.0,9.0
2018-03-18,41190,1.0,4.0,9.0
2018-03-22,41190,1.0,4.0,9.0
2018-03-26,41190,1.0,4.0,9.0
2018-03-30,41190,1.0,4.0,9.0
2018-04-03,41190,1.0,5.0,9.0
2018-04-07,41190,1.0,4.0,9.0
2018-04-11,41190,1.0,4.0,9.0
2018-04-15,41190,1.0,4.0,9.0
2018-04-19,41190,1.0,4.0,9.0
2018-04-23,41190,1.0,4.0,9.0
2018-04-27,41190,1.0,4.0,9.0
2018-05-01,41190,1.0,4.0,9.0
2018-05-05,41190,1.0,4.0,9.0
2018-05-09,41190,1.0,4.0,9.0
2018-05-13,41190,1.0,4.0,9.0
2018-05-17,41190,1.0,5.0,9.0
2018-05-21,41190,1.0,5.0,9.0
2018-05-25,41190,1.0,5.0,9.0
2018-05-29,41190,1.0,5.0,9.0
2018-06-02,41190,1.0,4.0,9.0
2018-06-06,41190,1.0,4.0,9.0
2018-06-10,41190,1.0,4.0,9.0
2018-06-14,41190,1.0,4.0,9.0
2018-06-18,41190,1.0,4.0,9.0
2018-06-22,41190,1.0,4.0,9.0
2018-06-26,41190,1.0,4.0,9.0
2018-06-30,41190,1.0,4.0,9.0
2018-07-04,41190,1.0,3.0,9.0
2018-07-08,41190,1.0,3.0,9.0
2018-07-12,41190,1.0,3.0,9.0
2018-07-16,41190,1.0,3.0,9.0
2018-07-20,41190,1.0,3.0,9.0
2018-07-24,41190,1.0,3.0,9.0
2018-07-28,41190,1.0,3.0,9.0
2018-08-01,41190,1.0,3.0,9.0
2018-08-05,41190,1.0,3.0,9.0
2018-08-09,41190,1.0,3.0,9.0
2018-08-13,41190,1.0,4.0,9.0
2018-08-17,41190,1.0,3.0,9.0
2018-08-21,41190,1.0,3.0,9.0
2018-08-25,41190,1.0,3.0,9.0
2018-08-29,41190,1.0,3.0,9.0
2018-09-02,41190,1.0,4.0,9.0
2018-09-06,41190,1.0,4.0,9.0
2018-09-10,41190,1.0,4.0,9.0
2018-09-14,41190,1.0,4.0,9.0
2018-09-18,41190,1.0,3.0,9.0
2018-09-22,41190,1.0,3.0,9.0
2018-09-26,41190,1.0,3.0,9.0
2018-09-30,41190,1.0,3.0,9.0
2018-10-04,41190,1.0,6.0,9.0
2018-10-08,41190,1.0,5.0,9.0
2018-10-12,41190,1.0,4.0,9.0
2018-10-16,41190,1.0,4.0,9.0
2018-10-20,41190,1.0,3.0,9.0
2018-10-24,41190,1.0,3.0,9.0
2018-10-28,41190,1.0,2.0,9.0
2018-11-01,41190,1.0,4.0,9.0
2018-11-05,41190,1.0,4.0,9.0
2018-11-09,41190,1.0,4.0,9.0
2018-11-13,41190,1.0,3.0,9.0
2018-11-17,41190,1.0,3.0,9.0
2018-11-21,41190,1.0,3.0,9.0
2018-11-25,41190,1.0,3.0,9.0
2018-11-29,41190,1.0,3.0,9.0
2018-12-03,41190,1.0,4.0,9.0
2018-12-07,41190,1.0,4.0,9.0
2018-12-11,41190,1.0,4.0,9.0
2018-12-15,41190,1.0,5.0,9.0
2018-12-19,41190,1.0,4.0,9.0
2018-12-23,41190,1.0,4.0,9.0
2018-12-27,41190,1.0,4.0,9.0
2018-12-31,41190,1.0,4.0,9.0
2019-01-01,41330,,,
2019-01-05,41330,,,
2019-01-09,41330,,,
2019-01-13,41330,,,
2019-01-17,41330,,,
2019-01-21,41330,,,
2019-01-25,41330,,,
2019-01-29,41330,,,
2019-02-02,41330,,,
2019-02-06,41330,,,
2019-02-10,41330,,,
2019-02-14,41330,,,
2019-02-18,41330,,,
2019-02-22,41330,,,
2019-02-26,41330,,,
2019-03-02,41330,,,
2019-03-06,41330,,,
2019-03-10,41330,,,
2019-03-14,41330,,,
2019-03-18,41330,,,
2019-03-22,41330,,,
2019-03-26,41330,,,
2019-03-30,41330,,,
2019-04-03,41330,,,
2019-04-07,41330,,,
2019-04-11,41330,,,
2019-04-15,41330,,,
2019-04-19,41330,,,
2019-04-23,41330,,,
2019-04-27,41330,,,
2019-05-01,41330,,,
2019-05-05,41330,,,
2019-05-09,41330,,,
2019-05-13,41330,,,
2019-05-17,41330,,,
2019-05-21,41330,,,
2019-05-25,41330,,,
2019-05-29,41330,,,
2019-06-02,41330,,,
2019-06-06,41330,,,
2019-06-10,41330,,,
2019-06-14,41330,,,
2019-06-18,41330,,,
2019-06-22,41330,,,
2019-06-26,41330,,,
2019-06-30,41330,,,
2019-07-04,41330,,,
2019-07-08,41330,,,
2019-07-12,41330,,,
2019-07-16,41330,,,
2019-07-20,41330,,,
2019-07-24,41330,,,
2019-07-28,41330,,,
2019-08-01,41330,,,
2019-08-05,41330,,,
2019-08-09,41330,,,
2019-08-13,41330,,,
2019-08-17,41330,,,
2018-01-01,41330,,,
2018-01-05,41330,,,
2018-01-09,41330,,,
2018-01-13,41330,,,
2018-01-17,41330,,,
2018-01-21,41330,,,
2018-01-25,41330,,,
2018-01-29,41330,,,
2018-02-02,41330,,,
2018-02-06,41330,,,
2018-02-10,41330,1.0,1.0,1.0
2018-02-14,41330,1.0,1.0,1.0
2018-02-18,41330,,,
2018-02-22,41330,,,
2018-02-26,41330,,,
2018-03-02,41330,3.0,3.0,3.0
2018-03-06,41330,2.0,2.0,2.0
2018-03-10,41330,3.0,3.0,3.0
2018-03-14,41330,5.0,5.0,5.0
2018-03-18,41330,2.0,2.0,2.0
2018-03-22,41330,1.0,1.0,1.0
2018-03-26,41330,3.0,3.0,3.0
2018-03-30,41330,,,
2018-04-03,41330,5.0,5.0,5.0
2018-04-07,41330,5.0,5.0,5.0
2018-04-11,41330,4.0,4.0,4.0
2018-04-15,41330,3.0,3.0,3.0
2018-04-19,41330,4.0,4.0,4.0
2018-04-23,41330,1.0,1.0,1.0
2018-04-27,41330,1.0,1.0,1.0
2018-05-01,41330,3.0,3.0,3.0
2018-05-05,41330,2.0,2.0,2.0
2018-05-09,41330,2.0,2.0,2.0
2018-05-13,41330,2.0,2.0,2.0
2018-05-17,41330,2.0,2.0,2.0
2018-05-21,41330,2.0,3.0,4.0
2018-05-25,41330,1.0,1.0,1.0
2018-05-29,41330,1.0,1.0,1.0
2018-06-02,41330,2.0,2.0,2.0
2018-06-06,41330,1.0,1.0,1.0
2018-06-10,41330,,,
2018-06-14,41330,,,
2018-06-18,41330,3.0,3.0,3.0
2018-06-22,41330,4.0,4.0,4.0
2018-06-26,41330,4.0,4.0,4.0
2018-06-30,41330,3.0,3.0,3.0
2018-07-04,41330,2.0,2.0,2.0
2018-07-08,41330,,,
2018-07-12,41330,,,
2018-07-16,41330,,,
2018-07-20,41330,1.0,1.0,1.0
2018-07-24,41330,3.0,3.0,3.0
2018-07-28,41330,,,
2018-08-01,41330,,,
2018-08-05,41330,,,
2018-08-09,41330,,,
2018-08-13,41330,,,
2018-08-17,41330,1.0,1.0,1.0
2018-08-21,41330,,,
2018-08-25,41330,,,
2018-08-29,41330,,,
2018-09-02,41330,,,
2018-09-06,41330,,,
2018-09-10,41330,,,
2018-09-14,41330,,,
2018-09-18,41330,,,
2018-09-22,41330,,,
2018-09-26,41330,,,
2018-09-30,41330,,,
2018-10-04,41330,,,
2018-10-08,41330,,,
2018-10-12,41330,,,
2018-10-16,41330,,,
2018-10-20,41330,,,
2018-10-24,41330,,,
2018-10-28,41330,,,
2018-11-01,41330,,,
2018-11-05,41330,,,
2018-11-09,41330,,,
2018-11-13,41330,,,
2018-11-17,41330,1.0,1.0,1.0
2018-11-21,41330,,,
2018-11-25,41330,,,
2018-11-29,41330,,,
2018-12-03,41330,,,
2018-12-07,41330,,,
2018-12-11,41330,,,
2018-12-15,41330,,,
2018-12-19,41330,,,
2018-12-23,41330,,,
2018-12-27,41330,,,
2018-12-31,41330,,,
2019-01-01,41560,1.0,3.0,9.0
2019-01-05,41560,1.0,3.0,9.0
2019-01-09,41560,1.0,3.0,9.0
2019-01-13,41560,1.0,3.0,9.0
2019-01-17,41560,1.0,2.0,9.0
2019-01-21,41560,1.0,2.0,9.0
2019-01-25,41560,1.0,2.0,9.0
2019-01-29,41560,1.0,2.0,9.0
2019-02-02,41560,1.0,4.0,9.0
